Status,Player,Pos,Player_ID,url,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OBPM,DPM,BPM,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,%ASTd_3P,%_CORNER3PA,3P%_CORNER3
Active,Lamar Patterson,SG,pattela01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pattela01.html,39,425,4.6,0.451,0.587,0.272,1.3,12.8,7.2,13.6,1.2,0.4,20.8,13.6,-5,-0.4,-5.4,0.337,16.9,0.413,0.25,0.043,0.065,0.054,0.587,0.474,0.609,0.25,0.333,0.2,0.241,0.667,0,0.923,0.259,0.429
Active,LaMarcus Aldridge,PF,aldrila01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/aldrila01.html,773,26882,20.4,0.535,0.022,0.273,8.8,19.1,14,10.1,1.2,2.3,8.1,25.7,0.7,0.5,1.2,0.487,11.1,0.978,0.242,0.203,0.199,0.333,0.022,0.491,0.699,0.437,0.41,0.422,0.28,0.574,0.065,0.909,0.349,0.323
Active,Lance Stephenson,SG,stephla01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stephla01.html,350,8743,12.1,0.513,0.242,0.21,3.1,15.4,9.3,20.1,1.4,0.4,16.9,18.7,-1.3,0.9,-0.3,0.451,12.2,0.758,0.354,0.131,0.087,0.186,0.242,0.498,0.658,0.364,0.363,0.351,0.304,0.334,0.023,0.821,0.225,0.369
Active,Lance Thomas,PF,thomala01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomala01.html,260,4711,9,0.511,0.15,0.301,5.1,10.4,7.7,5.7,1,0.6,12,15,-2.6,-1.6,-4.2,0.428,11.5,0.85,0.277,0.2,0.128,0.243,0.15,0.434,0.573,0.321,0.442,0.363,0.399,0.643,0.032,0.932,0.568,0.394
Inactive,Landry Fields,SF,fieldla01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fieldla01.html,255,6010,12.1,0.539,0.25,0.252,4.7,16.4,10.5,10.8,1.8,0.6,14.4,14,-0.8,0.7,-0.1,0.473,10.4,0.75,0.404,0.187,0.076,0.084,0.25,0.52,0.673,0.325,0.336,0.38,0.332,0.599,0.084,0.992,0.374,0.356
Active,Langston Galloway,PG,gallola01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gallola01.html,182,4610,11.7,0.494,0.434,0.158,2.4,12,7.2,14.6,1.9,0.7,8.3,17.6,-0.3,-0.7,-1,0.39,17.2,0.566,0.188,0.079,0.064,0.232,0.434,0.413,0.534,0.32,0.378,0.353,0.359,0.461,0.008,0.85,0.183,0.418
Inactive,Larry Drew,PG,drewla02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/drewla02.html,12,219,4.5,0.388,0.448,0.052,0.5,7.3,3.7,33.9,1.4,0,29.6,16.8,-7.3,-4.1,-11.4,0.345,0,0.552,0,0,0,0,0.448,0.5,0,0,0,0,0.154,0.375,0,0.75,0,0
Active,Larry Nance Jr.,PF,nancela02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nancela02.html,102,2135,14.3,0.561,0.045,0.184,8.3,18.7,13.3,7.5,2.3,1.8,12.1,12.8,-1.3,1.3,-0.1,0.539,8.2,0.955,0.455,0.169,0.098,0.235,0.045,0.559,0.711,0.477,0.34,0.417,0.13,0.743,0.196,1,0.348,0.125
Inactive,Larry Sanders,C,sandela01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sandela01.html,233,4622,15.5,0.494,0.004,0.235,11,21.4,16.1,6,1.7,7.1,12.6,17,-3.1,3.8,0.6,0.48,5.6,0.996,0.582,0.175,0.115,0.124,0.004,0.482,0.612,0.295,0.288,0.318,0,0.654,0.176,0,0,0
Active,Lavoy Allen,PF,allenla01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/allenla01.html,369,6622,12.3,0.49,0.009,0.156,11,18.2,14.6,8.4,0.9,2.4,11.9,14,-2.6,1.2,-1.4,0.47,9.6,0.991,0.302,0.244,0.135,0.311,0.009,0.473,0.654,0.473,0.328,0.361,0.133,0.727,0.044,1,0.067,0
Active,Leandro Barbosa,SG,barbole01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barbole01.html,836,18119,15.2,0.56,0.346,0.204,2,8.3,5.3,15.1,1.9,0.5,11.6,22.2,1.3,-1.6,-0.3,0.46,13.3,0.654,0.347,0.094,0.067,0.146,0.346,0.497,0.62,0.323,0.356,0.385,0.389,0.463,0.001,0.866,0.322,0.424
Active,LeBron James,SF,jamesle01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jamesle01.html,1040,40467,27.6,0.583,0.205,0.421,3.7,17.8,10.9,34.9,2.3,1.6,12.8,31.5,7.3,1.9,9.1,0.5,12,0.795,0.351,0.121,0.102,0.22,0.205,0.54,0.728,0.427,0.362,0.387,0.342,0.356,0.079,0.488,0.147,0.391
Inactive,Lester Hudson,SG,hudsole01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hudsole01.html,57,594,13,0.478,0.399,0.245,3.1,12,7.5,20.4,2.8,1,16.7,25.4,-1.3,-1.4,-2.7,0.375,15.8,0.601,0.206,0.123,0.075,0.198,0.399,0.441,0.654,0.484,0.211,0.28,0.277,0.493,0.008,0.75,0.168,0.412
Inactive,Lorenzo Brown,PG,brownlo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownlo01.html,63,834,9.8,0.414,0.283,0.155,2.9,11.5,7.1,25.8,2.6,1,18.1,15.8,-3.2,-1,-4.2,0.369,12.8,0.717,0.33,0.146,0.116,0.124,0.283,0.455,0.519,0.471,0.259,0.448,0.152,0.329,0.021,0.7,0.182,0.083
Inactive,Lou Amundson,PF,amundlo01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/amundlo01.html,428,5507,12,0.479,0.002,0.441,13.6,18.4,16,5.2,1.4,4.2,15.5,15.7,-2.9,1,-2,0.474,4,0.998,0.632,0.225,0.093,0.045,0.002,0.475,0.562,0.305,0.307,0.419,0,0.665,0.126,0,0,0
Active,Lou Williams,SG,willilo02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willilo02.html,760,17870,18,0.552,0.354,0.421,1.7,8.4,5,20.8,2,0.6,11.2,25.1,2.3,-2.1,0.2,0.419,14.9,0.646,0.227,0.128,0.111,0.18,0.354,0.457,0.587,0.392,0.371,0.393,0.348,0.308,0.018,0.638,0.23,0.411
Active,Luc Mbah a Moute,PF,mbahalu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mbahalu01.html,596,13831,10.7,0.505,0.127,0.339,7.4,13.7,10.5,5.8,1.9,1.3,13.2,13.8,-2.4,1.4,-1,0.448,9.5,0.873,0.473,0.093,0.068,0.239,0.127,0.467,0.584,0.294,0.301,0.35,0.318,0.697,0.044,0.977,0.491,0.353
Active,Lucas Nogueira,C,noguelu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/noguelu01.html,83,1285,15.7,0.673,0.059,0.424,8.8,16.7,12.7,5.2,2.4,6.5,18.9,10.3,0,4.7,4.7,0.655,3.7,0.941,0.793,0.094,0.02,0.034,0.059,0.675,0.745,0.368,0,0.286,0.333,0.822,0.419,1,0.167,0.5
Inactive,Luigi Datome,SF,datomlu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/datomlu01.html,55,447,11.3,0.493,0.425,0.059,4,14.7,9.2,7.3,0.9,1.4,9.5,20.4,-2.2,-2.5,-4.7,0.414,18.1,0.575,0.134,0.059,0.118,0.263,0.425,0.486,0.72,0.545,0.455,0.367,0.316,0.577,0.022,0.96,0.165,0.154
Inactive,Luis Montero,SG,montelu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/montelu01.html,12,42,-2.7,0.337,0.474,0.211,0,10.3,5.2,3.5,0,0,16.2,25.7,-11,-5.9,-16.9,0.263,18.3,0.526,0.211,0.105,0,0.211,0.474,0.4,0.5,0,0,0.5,0.111,0.25,0,0,0.111,0
Active,Luis Scola,PF,scolalu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/scolalu01.html,743,19001,16.3,0.535,0.036,0.264,8,21.5,14.8,11,1.3,0.9,11.9,22.3,-0.9,0.4,-0.5,0.493,9.5,0.964,0.322,0.247,0.112,0.282,0.036,0.499,0.633,0.421,0.43,0.441,0.339,0.656,0.004,0.957,0.45,0.418
Active,Luke Babbitt,SF,babbilu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/babbilu01.html,311,4304,10.1,0.534,0.58,0.111,2.7,16.3,9.4,6.4,0.9,0.9,9.2,15.7,-1.1,-1.8,-2.9,0.403,18.1,0.42,0.109,0.141,0.087,0.083,0.58,0.406,0.504,0.393,0.366,0.343,0.4,0.471,0.005,0.98,0.267,0.44
Inactive,Luke Ridnour,PG,ridnolu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/ridnolu01.html,830,21623,13.9,0.519,0.246,0.22,1.9,8.3,5,27.5,2,0.6,15.3,18.3,0.3,-1.3,-0.9,0.431,15.1,0.754,0.16,0.134,0.128,0.331,0.246,0.458,0.507,0.409,0.458,0.454,0.349,0.292,0,0.675,0.319,0.391
Active,Luol Deng,SF,denglu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/denglu01.html,877,30505,15.4,0.527,0.174,0.282,5.4,14.6,10.1,11.2,1.5,1.1,10.3,20.7,0.2,0.7,0.9,0.455,12.3,0.826,0.311,0.126,0.091,0.297,0.174,0.481,0.64,0.393,0.341,0.395,0.333,0.638,0.037,0.958,0.418,0.373
Active,Malachi Richardson,SG,richama01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/richama01.html,22,198,9.6,0.517,0.412,0.279,1.8,11.7,6.8,8.8,1.3,0.5,9.5,19.2,-2.6,-3,-5.7,0.412,18.5,0.588,0.118,0.103,0.074,0.294,0.412,0.5,0.75,0.286,0.4,0.5,0.286,0.65,0.015,0.75,0.321,0.444
Active,Malcolm Brogdon,SG,brogdma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brogdma01.html,55,1406,13.9,0.539,0.29,0.215,2.7,9.3,6,23.9,2.3,0.4,15.2,18.1,0,-1.4,-1.3,0.438,11.4,0.71,0.393,0.132,0.096,0.089,0.29,0.447,0.547,0.328,0.333,0.308,0.417,0.403,0.037,0.868,0.236,0.433
Active,Malcolm Delaney,PG,delanma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/delanma01.html,56,991,8.4,0.472,0.28,0.233,0.9,10.1,5.6,22.9,1.5,0.1,17.8,18.9,-4.1,-1.3,-5.4,0.39,17.5,0.72,0.126,0.057,0.072,0.465,0.28,0.441,0.45,0.389,0.304,0.459,0.258,0.228,0.003,0.913,0.292,0.231
Inactive,Malcolm Lee,SG,leema01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leema01.html,36,534,9.5,0.46,0.25,0.272,5,8.9,6.9,14.8,1.9,1.4,15.1,15,-2.4,0.4,-2,0.382,11,0.75,0.426,0.14,0.037,0.147,0.25,0.412,0.5,0.263,0.4,0.3,0.294,0.548,0.044,0.9,0.5,0.294
Inactive,Malcolm Thomas,PF,thomama01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomama01.html,40,329,8.4,0.475,0.159,0.362,8.8,23.8,16.1,6.6,0.9,1.6,23.8,14.2,-6.6,-0.3,-6.9,0.435,7.7,0.841,0.493,0.246,0.014,0.087,0.159,0.5,0.735,0.176,0,0.167,0.091,0.586,0.159,1,0.091,0
Active,Malik Beasley,SG,beaslma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/beaslma01.html,18,88,13.6,0.516,0.395,0.186,2.5,6.4,4.4,10.7,2.2,0,7.9,24.2,-0.5,-4.5,-5,0.419,13.1,0.605,0.442,0.023,0.023,0.116,0.395,0.462,0.526,0,0,0.4,0.353,0.25,0.023,1,0.471,0.375
Active,Manu Ginobili,SG,ginobma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/ginobma01.html,972,25173,20.7,0.584,0.392,0.407,3.1,12.9,8.1,24.8,2.8,0.9,14.8,24.7,4,1.3,5.3,0.448,13.9,0.608,0.292,0.137,0.076,0.103,0.392,0.498,0.621,0.407,0.388,0.347,0.371,0.393,0.018,0.805,0.203,0.388
Active,Marc Gasol,C,gasolma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gasolma01.html,624,21081,18.9,0.562,0.038,0.412,6.5,20.3,13.3,15.8,1.4,3.7,13.1,20.5,0.8,2.9,3.8,0.499,9.4,0.962,0.26,0.325,0.2,0.176,0.038,0.505,0.688,0.459,0.426,0.41,0.335,0.627,0.047,0.966,0.019,0.4
Active,Marcelo Huertas,PG,huertma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/huertma01.html,76,1106,10.1,0.471,0.268,0.154,1.9,9.5,5.6,33.4,1.6,0.6,23.7,16.5,-3.4,-2.8,-6.2,0.409,13.1,0.732,0.174,0.282,0.185,0.091,0.268,0.468,0.615,0.44,0.418,0.37,0.25,0.275,0,0.75,0.125,0.1
Active,Marcin Gortat,C,gortama01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gortama01.html,650,17207,17.7,0.58,0.004,0.272,9.6,25.4,17.5,6.2,1,3.6,11.7,17.3,-0.9,1.9,1,0.556,5.8,0.996,0.462,0.303,0.173,0.06,0.004,0.558,0.719,0.432,0.412,0.372,0.158,0.754,0.081,1,0,0
Active,Marco Belinelli,SG,belinma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/belinma01.html,622,14405,12,0.544,0.435,0.214,1.1,8.9,5.1,11.2,1.3,0.2,10.5,19.3,0.1,-1.8,-1.6,0.425,17.9,0.565,0.156,0.073,0.066,0.27,0.435,0.46,0.621,0.331,0.411,0.413,0.379,0.69,0.009,0.879,0.258,0.42
Active,Marcus Morris,PF,morrima03,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morrima03.html,394,10237,13,0.525,0.378,0.216,4.1,14.1,9.1,9.2,1.4,0.7,10.1,19.2,0,-0.2,-0.2,0.43,16.2,0.622,0.164,0.096,0.164,0.198,0.378,0.473,0.648,0.336,0.427,0.429,0.359,0.42,0.022,0.922,0.326,0.365
Active,Marcus Smart,PG,smartma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smartma01.html,182,5153,11.4,0.482,0.485,0.293,3.9,10.7,7.3,17.7,2.7,0.9,14.2,16.8,-0.5,1.1,0.6,0.363,16,0.515,0.233,0.137,0.069,0.076,0.485,0.422,0.52,0.348,0.385,0.287,0.301,0.393,0.014,0.855,0.21,0.344
Active,Marcus Thornton,SG,thornma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thornma01.html,483,11299,15.5,0.531,0.41,0.185,4,9.7,6.8,10.1,1.8,0.4,8.3,23.2,1.5,-2.3,-0.8,0.425,15.2,0.59,0.236,0.138,0.066,0.15,0.41,0.471,0.618,0.383,0.372,0.363,0.358,0.495,0.008,0.841,0.191,0.404
Inactive,Mario Chalmers,PG,chalmma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chalmma01.html,580,15824,12.9,0.55,0.467,0.302,1.5,9.1,5.4,21.5,2.9,0.5,18.6,17.3,0.5,0.1,0.5,0.421,15.5,0.533,0.247,0.137,0.055,0.093,0.467,0.477,0.551,0.423,0.409,0.397,0.358,0.274,0.006,0.862,0.268,0.409
Active,Mario Hezonja,SF,hezonma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hezonma01.html,121,1905,8.8,0.518,0.458,0.119,2.2,12.4,7.2,10.9,1.4,1.1,17.6,17.7,-2.7,-0.9,-3.7,0.414,17.4,0.542,0.196,0.074,0.047,0.227,0.458,0.474,0.632,0.364,0.464,0.37,0.344,0.536,0.047,0.84,0.194,0.377
Inactive,Markel Brown,SG,brownma02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownma02.html,109,1763,10.3,0.484,0.348,0.284,2.5,12.2,7.3,11.1,2,1.2,11.9,17.3,-2.1,-0.6,-2.7,0.382,14.2,0.652,0.269,0.109,0.06,0.214,0.348,0.427,0.559,0.328,0.344,0.333,0.297,0.547,0.058,0.873,0.351,0.385
Active,Markieff Morris,PF,morrima02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morrima02.html,425,11127,14.6,0.518,0.192,0.253,6,17.9,12,10.6,1.8,1.8,12.9,22.2,-1.2,0.6,-0.6,0.446,12.4,0.808,0.26,0.161,0.191,0.195,0.192,0.474,0.615,0.385,0.444,0.387,0.331,0.566,0.067,0.961,0.182,0.325
Active,Marquese Chriss,PF,chrisma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chrisma01.html,57,1070,10.9,0.496,0.35,0.261,6.5,14.4,10.3,5.1,2,2.6,12.2,19.7,-2.2,-0.4,-2.5,0.419,11.8,0.65,0.396,0.129,0.046,0.076,0.35,0.484,0.571,0.333,0.389,0.367,0.297,0.637,0.185,1,0.529,0.315
Active,Marreese Speights,C,speigma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/speigma01.html,628,9617,17.1,0.526,0.081,0.278,10.7,20.4,15.6,7.1,0.9,2.6,10.3,24.8,-1.7,-1.1,-2.9,0.465,10.7,0.919,0.331,0.169,0.124,0.295,0.081,0.475,0.591,0.387,0.377,0.436,0.357,0.709,0.075,0.959,0.113,0.333
Active,Marshall Plumlee,C,plumlma02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/plumlma02.html,8,65,8.6,0.678,0,1.5,13.1,14.8,14,7.9,0.8,2.5,37.6,7,-2,0.7,-1.3,0.75,1.5,1,1,0,0,0,0,0.75,0.75,0,0,0,0,1,0,0,0,0
Inactive,Martell Webster,SF,webstma02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/webstma02.html,580,13914,11.7,0.556,0.509,0.272,2.9,12.4,7.6,6.8,1.1,0.9,10.5,16.8,0.2,-0.9,-0.7,0.418,17.5,0.491,0.201,0.052,0.05,0.188,0.509,0.454,0.579,0.36,0.363,0.371,0.382,0.608,0.058,0.948,0.403,0.409
Active,Marvin Williams,PF,willima02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willima02.html,836,24059,13.7,0.542,0.271,0.31,5,16,10.5,7.3,1.4,1.4,9.5,17.2,-0.4,-0.1,-0.5,0.443,13.9,0.729,0.267,0.12,0.068,0.274,0.271,0.477,0.607,0.403,0.351,0.414,0.352,0.679,0.053,0.983,0.345,0.382
Active,Mason Plumlee,C,plumlma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/plumlma01.html,291,6697,18.1,0.582,0.009,0.615,10,21.8,15.9,13.5,1.8,3.2,16.1,17.9,0,2.3,2.2,0.561,3.7,0.991,0.68,0.228,0.044,0.039,0.009,0.566,0.669,0.358,0.325,0.265,0,0.726,0.246,0,0,0
Active,Matt Barnes,SF,barnema02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/barnema02.html,909,21557,12.8,0.542,0.457,0.216,5.6,16.4,11.1,11.4,1.7,1.6,14.3,16.7,0.3,0.7,1,0.437,14.3,0.543,0.306,0.133,0.028,0.076,0.457,0.522,0.632,0.398,0.307,0.38,0.335,0.685,0.04,0.945,0.378,0.344
Inactive,Matt Bonner,PF,bonnema01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bonnema01.html,792,13356,13.6,0.585,0.51,0.115,5.5,15.1,10.4,6.3,1.1,1.2,7,14.8,1.2,-0.2,1,0.464,17.8,0.49,0.109,0.145,0.083,0.154,0.51,0.516,0.639,0.464,0.457,0.509,0.414,0.641,0.01,0.995,0.2,0.408
Active,Matthew Dellavedova,PG,dellama01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dellama01.html,265,5843,10.2,0.515,0.477,0.153,2.3,7.7,5,24.4,1.3,0.2,17.4,14.5,-0.7,-1.9,-2.6,0.395,16.5,0.523,0.101,0.223,0.121,0.08,0.477,0.398,0.483,0.375,0.347,0.431,0.391,0.339,0,0.853,0.227,0.418
Active,Maurice Harkless,SF,harklma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harklma01.html,332,7598,12.2,0.527,0.3,0.239,6.1,12.1,9.1,5.5,2.2,2.1,11.7,15.4,-1.3,0.7,-0.6,0.464,10,0.7,0.506,0.117,0.023,0.054,0.3,0.528,0.607,0.339,0.327,0.286,0.313,0.603,0.137,0.954,0.53,0.304
Active,Maurice Ndour,PF,ndourma01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/ndourma01.html,21,145,11.2,0.518,0.125,0.25,6.6,14,10.3,1,2.7,1.1,10.1,14.6,-3.7,-1.7,-5.4,0.45,9,0.875,0.425,0.175,0.125,0.15,0.125,0.486,0.765,0,0.2,0.5,0.2,0.765,0.125,1,0.4,0.5
Active,Metta World Peace,SF,artesro01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/artesro01.html,984,31361,14.8,0.508,0.301,0.32,4.3,12,8.1,14.5,2.9,1.2,12.2,21.3,0.6,1.2,1.8,0.415,13.5,0.695,0.306,0.108,0.085,0.197,0.305,0.448,0.568,0.315,0.363,0.37,0.341,0.431,0.024,0.808,0.278,0.334
Active,Meyers Leonard,PF,leoname01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leoname01.html,274,4536,11.5,0.563,0.385,0.166,5.5,21,13.2,7.3,0.5,1.6,12.8,15.8,-1.5,-0.7,-2.1,0.464,15.2,0.615,0.218,0.131,0.095,0.171,0.385,0.522,0.668,0.485,0.416,0.42,0.371,0.824,0.094,0.979,0.161,0.457
Active,Michael Beasley,PF,beaslmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/beaslmi01.html,500,11830,15.3,0.513,0.129,0.221,5.3,17.8,11.6,9.7,1.3,1.7,12.1,26.8,-2.2,-1.2,-3.4,0.457,12,0.871,0.248,0.193,0.156,0.273,0.129,0.474,0.633,0.425,0.394,0.409,0.347,0.487,0.041,0.845,0.291,0.398
Active,Michael Carter-Williams,PG,cartemi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cartemi01.html,216,6791,14.3,0.476,0.168,0.322,3.7,15.9,9.6,30.6,2.5,1.5,18.3,24.5,-1.4,0.7,-0.7,0.411,10.3,0.832,0.326,0.254,0.106,0.146,0.168,0.443,0.574,0.376,0.366,0.321,0.251,0.277,0.034,0.774,0.146,0.343
Active,Michael Gbinije,SG,gbinimi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gbinimi01.html,9,32,-2.1,0.184,0.4,0.2,6.8,3.5,5.2,7.9,0,0,0,15.2,-7.5,-2.7,-10.3,0.1,14.1,0.6,0.4,0,0,0.2,0.4,0.167,0.25,0,0,0,0,0,0,0,0,0
Active,Michael Kidd-Gilchrist,SF,kiddgmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kiddgmi01.html,258,6991,13.7,0.515,0.017,0.386,7.4,19.3,13.3,7.8,1.3,2.4,10.7,16.6,-2.4,1.3,-1.1,0.465,7.8,0.983,0.518,0.141,0.062,0.262,0.017,0.47,0.606,0.27,0.333,0.341,0.212,0.665,0.081,0.857,0.455,0.133
Active,Mike Conley,PG,conlemi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/conlemi01.html,683,22196,17.1,0.541,0.285,0.278,1.5,9,5.2,28.4,2.4,0.5,13.6,20.9,2.2,-0.5,1.7,0.44,13.2,0.715,0.295,0.151,0.084,0.185,0.285,0.465,0.578,0.373,0.383,0.398,0.378,0.21,0.002,0.798,0.193,0.436
Active,Mike Dunleavy,SF,dunlemi02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dunlemi02.html,974,27157,13.9,0.555,0.387,0.261,2.8,14.4,8.5,13,1.3,0.9,12.1,18.4,0.5,-0.2,0.3,0.441,16,0.613,0.215,0.091,0.072,0.235,0.387,0.482,0.661,0.358,0.37,0.399,0.377,0.679,0.01,0.959,0.245,0.41
Active,Mike Miller,SF,millemi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millemi01.html,1026,27742,14.4,0.576,0.447,0.201,2.6,15.7,9.1,15.8,1.1,0.6,14.1,18.2,1.5,-0.6,0.9,0.459,16.7,0.553,0.228,0.056,0.048,0.222,0.447,0.501,0.645,0.359,0.315,0.43,0.407,0.543,0.019,0.914,0.171,0.421
Active,Mike Muscala,C,muscami01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/muscami01.html,170,2266,14.8,0.584,0.23,0.203,8.5,14.7,11.6,9,1.2,3.2,12.8,16,-0.9,1.1,0.2,0.508,12.2,0.77,0.32,0.12,0.123,0.206,0.23,0.546,0.663,0.449,0.463,0.47,0.383,0.802,0.065,1,0.329,0.367
Active,Mike Scott,PF,scottmi01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/scottmi01.html,281,4322,14.6,0.549,0.348,0.202,5.6,16.2,11,9.7,1,0.6,9.5,21,-0.6,-1.7,-2.4,0.46,13.4,0.652,0.271,0.176,0.102,0.103,0.348,0.527,0.673,0.433,0.406,0.421,0.336,0.848,0.048,0.985,0.22,0.315
